gender,marital,parenthood,country,age,category,total_moments,percent_category
o,separated,y,USA,0,exercise,0,0
o,separated,y,USA,0,nature,0,0
o,separated,y,USA,10,affection,0,0
o,separated,y,USA,10,leisure,0,0
o,separated,y,USA,10,bonding,0,0
o,separated,y,USA,10,achievement,0,0
o,separated,y,USA,10,enjoy_the_moment,0,0
o,separated,y,USA,10,exercise,0,0
o,separated,y,USA,10,nature,0,0
o,separated,y,USA,20,affection,0,0
o,separated,y,USA,20,leisure,0,0
o,separated,y,USA,20,bonding,0,0
o,separated,y,USA,20,achievement,0,0
o,separated,y,USA,20,enjoy_the_moment,0,0
o,separated,y,USA,20,exercise,0,0
o,separated,y,USA,20,nature,0,0
o,separated,y,USA,30,affection,0,0
o,separated,y,USA,30,leisure,0,0
o,separated,y,USA,30,bonding,0,0
o,separated,y,USA,30,achievement,0,0
o,separated,y,USA,30,enjoy_the_moment,0,0
o,separated,y,USA,30,exercise,0,0
o,separated,y,USA,30,nature,0,0
o,separated,y,USA,40,affection,0,0
o,separated,y,USA,40,leisure,0,0
o,separated,y,USA,40,bonding,0,0
o,separated,y,USA,40,achievement,0,0
o,separated,y,USA,40,enjoy_the_moment,0,0
o,separated,y,USA,40,exercise,0,0
o,separated,y,USA,40,nature,0,0
o,separated,y,USA,50,affection,0,0
o,separated,y,USA,50,leisure,0,0
o,separated,y,USA,50,bonding,0,0
o,separated,y,USA,50,achievement,0,0
o,separated,y,USA,50,enjoy_the_moment,0,0
o,separated,y,USA,50,exercise,0,0
o,separated,y,USA,50,nature,0,0
o,separated,y,USA,60,affection,0,0
o,separated,y,USA,60,leisure,0,0
o,separated,y,USA,60,bonding,0,0
o,separated,y,USA,60,achievement,0,0
o,separated,y,USA,60,enjoy_the_moment,0,0
o,separated,y,USA,60,exercise,0,0
o,separated,y,USA,60,nature,0,0
o,separated,y,USA,70,affection,0,0
o,separated,y,USA,70,leisure,0,0
o,separated,y,USA,70,bonding,0,0
o,separated,y,USA,70,achievement,0,0
o,separated,y,USA,70,enjoy_the_moment,0,0
o,separated,y,USA,70,exercise,0,0
o,separated,y,USA,70,nature,0,0
o,separated,y,USA,80,affection,0,0
o,separated,y,USA,80,leisure,0,0
o,separated,y,USA,80,bonding,0,0
o,separated,y,USA,80,achievement,0,0
o,separated,y,USA,80,enjoy_the_moment,0,0
o,separated,y,USA,80,exercise,0,0
o,separated,y,USA,80,nature,0,0
o,separated,y,USA,90,affection,0,0
o,separated,y,USA,90,leisure,0,0
o,separated,y,USA,90,bonding,0,0
o,separated,y,USA,90,achievement,0,0
o,separated,y,USA,90,enjoy_the_moment,0,0
o,separated,y,USA,90,exercise,0,0
o,separated,y,USA,90,nature,0,0
o,separated,y,IND,0,affection,0,0
o,separated,y,IND,0,leisure,0,0
o,separated,y,IND,0,bonding,0,0
o,separated,y,IND,0,achievement,0,0
o,separated,y,IND,0,enjoy_the_moment,0,0
o,separated,y,IND,0,exercise,0,0
o,separated,y,IND,0,nature,0,0
o,separated,y,IND,10,affection,0,0
o,separated,y,IND,10,leisure,0,0
o,separated,y,IND,10,bonding,0,0
o,separated,y,IND,10,achievement,0,0
o,separated,y,IND,10,enjoy_the_moment,0,0
o,separated,y,IND,10,exercise,0,0
o,separated,y,IND,10,nature,0,0
o,separated,y,IND,20,affection,0,0
o,separated,y,IND,20,leisure,0,0
o,separated,y,IND,20,bonding,0,0
o,separated,y,IND,20,achievement,0,0
o,separated,y,IND,20,enjoy_the_moment,0,0
o,separated,y,IND,20,exercise,0,0
o,separated,y,IND,20,nature,0,0
o,separated,y,IND,30,affection,0,0
o,separated,y,IND,30,leisure,0,0
o,separated,y,IND,30,bonding,0,0
o,separated,y,IND,30,achievement,0,0
o,separated,y,IND,30,enjoy_the_moment,0,0
o,separated,y,IND,30,exercise,0,0
o,separated,y,IND,30,nature,0,0
o,separated,y,IND,40,affection,0,0
o,separated,y,IND,40,leisure,0,0
o,separated,y,IND,40,bonding,0,0
o,separated,y,IND,40,achievement,0,0
o,separated,y,IND,40,enjoy_the_moment,0,0
o,separated,y,IND,40,exercise,0,0
o,separated,y,IND,40,nature,0,0
o,separated,y,IND,50,affection,0,0
o,separated,y,IND,50,leisure,0,0
o,separated,y,IND,50,bonding,0,0
o,separated,y,IND,50,achievement,0,0
o,separated,y,IND,50,enjoy_the_moment,0,0
o,separated,y,IND,50,exercise,0,0
o,separated,y,IND,50,nature,0,0
o,separated,y,IND,60,affection,0,0
o,separated,y,IND,60,leisure,0,0
o,separated,y,IND,60,bonding,0,0
o,separated,y,IND,60,achievement,0,0
o,separated,y,IND,60,enjoy_the_moment,0,0
o,separated,y,IND,60,exercise,0,0
o,separated,y,IND,60,nature,0,0
o,separated,y,IND,70,affection,0,0
o,separated,y,IND,70,leisure,0,0
o,separated,y,IND,70,bonding,0,0
o,separated,y,IND,70,achievement,0,0
o,separated,y,IND,70,enjoy_the_moment,0,0
o,separated,y,IND,70,exercise,0,0
o,separated,y,IND,70,nature,0,0
o,separated,y,IND,80,affection,0,0
o,separated,y,IND,80,leisure,0,0
o,separated,y,IND,80,bonding,0,0
o,separated,y,IND,80,achievement,0,0
o,separated,y,IND,80,enjoy_the_moment,0,0
o,separated,y,IND,80,exercise,0,0
o,separated,y,IND,80,nature,0,0
o,separated,y,IND,90,affection,0,0
o,separated,y,IND,90,leisure,0,0
o,separated,y,IND,90,bonding,0,0
o,separated,y,IND,90,achievement,0,0
o,separated,y,IND,90,enjoy_the_moment,0,0
o,separated,y,IND,90,exercise,0,0
o,separated,y,IND,90,nature,0,0
o,separated,y,CAN,0,affection,0,0
o,separated,y,CAN,0,leisure,0,0
o,separated,y,CAN,0,bonding,0,0
o,separated,y,CAN,0,achievement,0,0
o,separated,y,CAN,0,enjoy_the_moment,0,0
o,separated,y,CAN,0,exercise,0,0
o,separated,y,CAN,0,nature,0,0
o,separated,y,CAN,10,affection,0,0
o,separated,y,CAN,10,leisure,0,0
o,separated,y,CAN,10,bonding,0,0
o,separated,y,CAN,10,achievement,0,0
o,separated,y,CAN,10,enjoy_the_moment,0,0
o,separated,y,CAN,10,exercise,0,0
o,separated,y,CAN,10,nature,0,0
o,separated,y,CAN,20,affection,0,0
o,separated,y,CAN,20,leisure,0,0
o,separated,y,CAN,20,bonding,0,0
o,separated,y,CAN,20,achievement,0,0
o,separated,y,CAN,20,enjoy_the_moment,0,0
o,separated,y,CAN,20,exercise,0,0
o,separated,y,CAN,20,nature,0,0
o,separated,y,CAN,30,affection,0,0
o,separated,y,CAN,30,leisure,0,0
o,separated,y,CAN,30,bonding,0,0
o,separated,y,CAN,30,achievement,0,0
o,separated,y,CAN,30,enjoy_the_moment,0,0
o,separated,y,CAN,30,exercise,0,0
o,separated,y,CAN,30,nature,0,0
o,separated,y,CAN,40,affection,0,0
o,separated,y,CAN,40,leisure,0,0
o,separated,y,CAN,40,bonding,0,0
o,separated,y,CAN,40,achievement,0,0
o,separated,y,CAN,40,enjoy_the_moment,0,0
o,separated,y,CAN,40,exercise,0,0
o,separated,y,CAN,40,nature,0,0
o,separated,y,CAN,50,affection,0,0
o,separated,y,CAN,50,leisure,0,0
o,separated,y,CAN,50,bonding,0,0
o,separated,y,CAN,50,achievement,0,0
o,separated,y,CAN,50,enjoy_the_moment,0,0
o,separated,y,CAN,50,exercise,0,0
o,separated,y,CAN,50,nature,0,0
o,separated,y,CAN,60,affection,0,0
o,separated,y,CAN,60,leisure,0,0
o,separated,y,CAN,60,bonding,0,0
o,separated,y,CAN,60,achievement,0,0
o,separated,y,CAN,60,enjoy_the_moment,0,0
o,separated,y,CAN,60,exercise,0,0
o,separated,y,CAN,60,nature,0,0
o,separated,y,CAN,70,affection,0,0
o,separated,y,CAN,70,leisure,0,0
o,separated,y,CAN,70,bonding,0,0
o,separated,y,CAN,70,achievement,0,0
o,separated,y,CAN,70,enjoy_the_moment,0,0
o,separated,y,CAN,70,exercise,0,0
o,separated,y,CAN,70,nature,0,0
o,separated,y,CAN,80,affection,0,0
o,separated,y,CAN,80,leisure,0,0
o,separated,y,CAN,80,bonding,0,0
o,separated,y,CAN,80,achievement,0,0
o,separated,y,CAN,80,enjoy_the_moment,0,0
o,separated,y,CAN,80,exercise,0,0
o,separated,y,CAN,80,nature,0,0
o,separated,y,CAN,90,affection,0,0
o,separated,y,CAN,90,leisure,0,0
o,separated,y,CAN,90,bonding,0,0
o,separated,y,CAN,90,achievement,0,0
o,separated,y,CAN,90,enjoy_the_moment,0,0
o,separated,y,CAN,90,exercise,0,0
o,separated,y,CAN,90,nature,0,0
o,separated,y,VEN,0,affection,0,0
o,separated,y,VEN,0,leisure,0,0
o,separated,y,VEN,0,bonding,0,0
o,separated,y,VEN,0,achievement,0,0
o,separated,y,VEN,0,enjoy_the_moment,0,0
o,separated,y,VEN,0,exercise,0,0
o,separated,y,VEN,0,nature,0,0
o,separated,y,VEN,10,affection,0,0
o,separated,y,VEN,10,leisure,0,0
o,separated,y,VEN,10,bonding,0,0
o,separated,y,VEN,10,achievement,0,0
o,separated,y,VEN,10,enjoy_the_moment,0,0
o,separated,y,VEN,10,exercise,0,0
o,separated,y,VEN,10,nature,0,0
o,separated,y,VEN,20,affection,0,0
o,separated,y,VEN,20,leisure,0,0
o,separated,y,VEN,20,bonding,0,0
o,separated,y,VEN,20,achievement,0,0
o,separated,y,VEN,20,enjoy_the_moment,0,0
o,separated,y,VEN,20,exercise,0,0
o,separated,y,VEN,20,nature,0,0
o,separated,y,VEN,30,affection,0,0
o,separated,y,VEN,30,leisure,0,0
o,separated,y,VEN,30,bonding,0,0
o,separated,y,VEN,30,achievement,0,0
o,separated,y,VEN,30,enjoy_the_moment,0,0
o,separated,y,VEN,30,exercise,0,0
o,separated,y,VEN,30,nature,0,0
o,separated,y,VEN,40,affection,0,0
o,separated,y,VEN,40,leisure,0,0
o,separated,y,VEN,40,bonding,0,0
o,separated,y,VEN,40,achievement,0,0
o,separated,y,VEN,40,enjoy_the_moment,0,0
o,separated,y,VEN,40,exercise,0,0
o,separated,y,VEN,40,nature,0,0
o,separated,y,VEN,50,affection,0,0
o,separated,y,VEN,50,leisure,0,0
o,separated,y,VEN,50,bonding,0,0
o,separated,y,VEN,50,achievement,0,0
o,separated,y,VEN,50,enjoy_the_moment,0,0
o,separated,y,VEN,50,exercise,0,0
o,separated,y,VEN,50,nature,0,0
o,separated,y,VEN,60,affection,0,0
o,separated,y,VEN,60,leisure,0,0
o,separated,y,VEN,60,bonding,0,0
o,separated,y,VEN,60,achievement,0,0
o,separated,y,VEN,60,enjoy_the_moment,0,0
o,separated,y,VEN,60,exercise,0,0
o,separated,y,VEN,60,nature,0,0
o,separated,y,VEN,70,affection,0,0
o,separated,y,VEN,70,leisure,0,0
o,separated,y,VEN,70,bonding,0,0
o,separated,y,VEN,70,achievement,0,0
o,separated,y,VEN,70,enjoy_the_moment,0,0
o,separated,y,VEN,70,exercise,0,0
o,separated,y,VEN,70,nature,0,0
o,separated,y,VEN,80,affection,0,0
o,separated,y,VEN,80,leisure,0,0
o,separated,y,VEN,80,bonding,0,0
o,separated,y,VEN,80,achievement,0,0
o,separated,y,VEN,80,enjoy_the_moment,0,0
o,separated,y,VEN,80,exercise,0,0
o,separated,y,VEN,80,nature,0,0
o,separated,y,VEN,90,affection,0,0
o,separated,y,VEN,90,leisure,0,0
o,separated,y,VEN,90,bonding,0,0
o,separated,y,VEN,90,achievement,0,0
o,separated,y,VEN,90,enjoy_the_moment,0,0
o,separated,y,VEN,90,exercise,0,0
o,separated,y,VEN,90,nature,0,0
o,separated,y,GBR,0,affection,0,0
o,separated,y,GBR,0,leisure,0,0
o,separated,y,GBR,0,bonding,0,0
o,separated,y,GBR,0,achievement,0,0
o,separated,y,GBR,0,enjoy_the_moment,0,0
o,separated,y,GBR,0,exercise,0,0
o,separated,y,GBR,0,nature,0,0
o,separated,y,GBR,10,affection,0,0
o,separated,y,GBR,10,leisure,0,0
o,separated,y,GBR,10,bonding,0,0
o,separated,y,GBR,10,achievement,0,0
o,separated,y,GBR,10,enjoy_the_moment,0,0
o,separated,y,GBR,10,exercise,0,0
o,separated,y,GBR,10,nature,0,0
o,separated,y,GBR,20,affection,0,0
o,separated,y,GBR,20,leisure,0,0
o,separated,y,GBR,20,bonding,0,0
o,separated,y,GBR,20,achievement,0,0
o,separated,y,GBR,20,enjoy_the_moment,0,0
o,separated,y,GBR,20,exercise,0,0
o,separated,y,GBR,20,nature,0,0
o,separated,y,GBR,30,affection,0,0
o,separated,y,GBR,30,leisure,0,0
o,separated,y,GBR,30,bonding,0,0
o,separated,y,GBR,30,achievement,0,0
o,separated,y,GBR,30,enjoy_the_moment,0,0
o,separated,y,GBR,30,exercise,0,0
o,separated,y,GBR,30,nature,0,0
o,separated,y,GBR,40,affection,0,0
o,separated,y,GBR,40,leisure,0,0
o,separated,y,GBR,40,bonding,0,0
o,separated,y,GBR,40,achievement,0,0
o,separated,y,GBR,40,enjoy_the_moment,0,0
o,separated,y,GBR,40,exercise,0,0
o,separated,y,GBR,40,nature,0,0
o,separated,y,GBR,50,affection,0,0
o,separated,y,GBR,50,leisure,0,0
o,separated,y,GBR,50,bonding,0,0
o,separated,y,GBR,50,achievement,0,0
o,separated,y,GBR,50,enjoy_the_moment,0,0
o,separated,y,GBR,50,exercise,0,0
o,separated,y,GBR,50,nature,0,0
o,separated,y,GBR,60,affection,0,0
o,separated,y,GBR,60,leisure,0,0
o,separated,y,GBR,60,bonding,0,0
o,separated,y,GBR,60,achievement,0,0
o,separated,y,GBR,60,enjoy_the_moment,0,0
o,separated,y,GBR,60,exercise,0,0
o,separated,y,GBR,60,nature,0,0
o,separated,y,GBR,70,affection,0,0
o,separated,y,GBR,70,leisure,0,0
o,separated,y,GBR,70,bonding,0,0
o,separated,y,GBR,70,achievement,0,0
o,separated,y,GBR,70,enjoy_the_moment,0,0
o,separated,y,GBR,70,exercise,0,0
o,separated,y,GBR,70,nature,0,0
o,separated,y,GBR,80,affection,0,0
o,separated,y,GBR,80,leisure,0,0
o,separated,y,GBR,80,bonding,0,0
o,separated,y,GBR,80,achievement,0,0
o,separated,y,GBR,80,enjoy_the_moment,0,0
o,separated,y,GBR,80,exercise,0,0
o,separated,y,GBR,80,nature,0,0
o,separated,y,GBR,90,affection,0,0
o,separated,y,GBR,90,leisure,0,0
o,separated,y,GBR,90,bonding,0,0
o,separated,y,GBR,90,achievement,0,0
o,separated,y,GBR,90,enjoy_the_moment,0,0
o,separated,y,GBR,90,exercise,0,0
o,separated,y,GBR,90,nature,0,0
o,separated,y,PHL,0,affection,0,0
o,separated,y,PHL,0,leisure,0,0
o,separated,y,PHL,0,bonding,0,0
o,separated,y,PHL,0,achievement,0,0
o,separated,y,PHL,0,enjoy_the_moment,0,0
o,separated,y,PHL,0,exercise,0,0
o,separated,y,PHL,0,nature,0,0
o,separated,y,PHL,10,affection,0,0
o,separated,y,PHL,10,leisure,0,0
o,separated,y,PHL,10,bonding,0,0
o,separated,y,PHL,10,achievement,0,0
o,separated,y,PHL,10,enjoy_the_moment,0,0
o,separated,y,PHL,10,exercise,0,0
o,separated,y,PHL,10,nature,0,0
o,separated,y,PHL,20,affection,0,0
o,separated,y,PHL,20,leisure,0,0
o,separated,y,PHL,20,bonding,0,0
o,separated,y,PHL,20,achievement,0,0
o,separated,y,PHL,20,enjoy_the_moment,0,0
o,separated,y,PHL,20,exercise,0,0
o,separated,y,PHL,20,nature,0,0
o,separated,y,PHL,30,affection,0,0
o,separated,y,PHL,30,leisure,0,0
o,separated,y,PHL,30,bonding,0,0
o,separated,y,PHL,30,achievement,0,0
o,separated,y,PHL,30,enjoy_the_moment,0,0
o,separated,y,PHL,30,exercise,0,0
o,separated,y,PHL,30,nature,0,0
o,separated,y,PHL,40,affection,0,0
o,separated,y,PHL,40,leisure,0,0
o,separated,y,PHL,40,bonding,0,0
o,separated,y,PHL,40,achievement,0,0
o,separated,y,PHL,40,enjoy_the_moment,0,0
o,separated,y,PHL,40,exercise,0,0
o,separated,y,PHL,40,nature,0,0
o,separated,y,PHL,50,affection,0,0
o,separated,y,PHL,50,leisure,0,0
o,separated,y,PHL,50,bonding,0,0
o,separated,y,PHL,50,achievement,0,0
o,separated,y,PHL,50,enjoy_the_moment,0,0
o,separated,y,PHL,50,exercise,0,0
o,separated,y,PHL,50,nature,0,0
o,separated,y,PHL,60,affection,0,0
o,separated,y,PHL,60,leisure,0,0
o,separated,y,PHL,60,bonding,0,0
o,separated,y,PHL,60,achievement,0,0
o,separated,y,PHL,60,enjoy_the_moment,0,0
o,separated,y,PHL,60,exercise,0,0
o,separated,y,PHL,60,nature,0,0
o,separated,y,PHL,70,affection,0,0
o,separated,y,PHL,70,leisure,0,0
o,separated,y,PHL,70,bonding,0,0
o,separated,y,PHL,70,achievement,0,0
o,separated,y,PHL,70,enjoy_the_moment,0,0
o,separated,y,PHL,70,exercise,0,0
o,separated,y,PHL,70,nature,0,0
o,separated,y,PHL,80,affection,0,0
o,separated,y,PHL,80,leisure,0,0
o,separated,y,PHL,80,bonding,0,0
o,separated,y,PHL,80,achievement,0,0
o,separated,y,PHL,80,enjoy_the_moment,0,0
o,separated,y,PHL,80,exercise,0,0
o,separated,y,PHL,80,nature,0,0
o,separated,y,PHL,90,affection,0,0
o,separated,y,PHL,90,leisure,0,0
o,separated,y,PHL,90,bonding,0,0
o,separated,y,PHL,90,achievement,0,0
o,separated,y,PHL,90,enjoy_the_moment,0,0
o,separated,y,PHL,90,exercise,0,0
o,separated,y,PHL,90,nature,0,0
o,separated,y,MEX,0,affection,0,0
o,separated,y,MEX,0,leisure,0,0
o,separated,y,MEX,0,bonding,0,0
o,separated,y,MEX,0,achievement,0,0
o,separated,y,MEX,0,enjoy_the_moment,0,0
o,separated,y,MEX,0,exercise,0,0
o,separated,y,MEX,0,nature,0,0
o,separated,y,MEX,10,affection,0,0
o,separated,y,MEX,10,leisure,0,0
o,separated,y,MEX,10,bonding,0,0
o,separated,y,MEX,10,achievement,0,0
o,separated,y,MEX,10,enjoy_the_moment,0,0
o,separated,y,MEX,10,exercise,0,0
o,separated,y,MEX,10,nature,0,0
o,separated,y,MEX,20,affection,0,0
o,separated,y,MEX,20,leisure,0,0
o,separated,y,MEX,20,bonding,0,0
o,separated,y,MEX,20,achievement,0,0
o,separated,y,MEX,20,enjoy_the_moment,0,0
o,separated,y,MEX,20,exercise,0,0
o,separated,y,MEX,20,nature,0,0
o,separated,y,MEX,30,affection,0,0
o,separated,y,MEX,30,leisure,0,0
o,separated,y,MEX,30,bonding,0,0
o,separated,y,MEX,30,achievement,0,0
o,separated,y,MEX,30,enjoy_the_moment,0,0
o,separated,y,MEX,30,exercise,0,0
o,separated,y,MEX,30,nature,0,0
o,separated,y,MEX,40,affection,0,0
o,separated,y,MEX,40,leisure,0,0
o,separated,y,MEX,40,bonding,0,0
o,separated,y,MEX,40,achievement,0,0
o,separated,y,MEX,40,enjoy_the_moment,0,0
o,separated,y,MEX,40,exercise,0,0
o,separated,y,MEX,40,nature,0,0
o,separated,y,MEX,50,affection,0,0
o,separated,y,MEX,50,leisure,0,0
o,separated,y,MEX,50,bonding,0,0
o,separated,y,MEX,50,achievement,0,0
o,separated,y,MEX,50,enjoy_the_moment,0,0
o,separated,y,MEX,50,exercise,0,0
o,separated,y,MEX,50,nature,0,0
o,separated,y,MEX,60,affection,0,0
o,separated,y,MEX,60,leisure,0,0
o,separated,y,MEX,60,bonding,0,0
o,separated,y,MEX,60,achievement,0,0
o,separated,y,MEX,60,enjoy_the_moment,0,0
o,separated,y,MEX,60,exercise,0,0
o,separated,y,MEX,60,nature,0,0
o,separated,y,MEX,70,affection,0,0
o,separated,y,MEX,70,leisure,0,0
o,separated,y,MEX,70,bonding,0,0
o,separated,y,MEX,70,achievement,0,0
o,separated,y,MEX,70,enjoy_the_moment,0,0
o,separated,y,MEX,70,exercise,0,0
o,separated,y,MEX,70,nature,0,0
o,separated,y,MEX,80,affection,0,0
o,separated,y,MEX,80,leisure,0,0
o,separated,y,MEX,80,bonding,0,0
o,separated,y,MEX,80,achievement,0,0
o,separated,y,MEX,80,enjoy_the_moment,0,0
o,separated,y,MEX,80,exercise,0,0
o,separated,y,MEX,80,nature,0,0
o,separated,y,MEX,90,affection,0,0
o,separated,y,MEX,90,leisure,0,0
o,separated,y,MEX,90,bonding,0,0
o,separated,y,MEX,90,achievement,0,0
o,separated,y,MEX,90,enjoy_the_moment,0,0
o,separated,y,MEX,90,exercise,0,0
o,separated,y,MEX,90,nature,0,0
o,separated,y,AUS,0,affection,0,0
o,separated,y,AUS,0,leisure,0,0
o,separated,y,AUS,0,bonding,0,0
o,separated,y,AUS,0,achievement,0,0
o,separated,y,AUS,0,enjoy_the_moment,0,0
o,separated,y,AUS,0,exercise,0,0
o,separated,y,AUS,0,nature,0,0
o,separated,y,AUS,10,affection,0,0
o,separated,y,AUS,10,leisure,0,0
o,separated,y,AUS,10,bonding,0,0
o,separated,y,AUS,10,achievement,0,0
o,separated,y,AUS,10,enjoy_the_moment,0,0
o,separated,y,AUS,10,exercise,0,0
o,separated,y,AUS,10,nature,0,0
o,separated,y,AUS,20,affection,0,0
o,separated,y,AUS,20,leisure,0,0
o,separated,y,AUS,20,bonding,0,0
o,separated,y,AUS,20,achievement,0,0
o,separated,y,AUS,20,enjoy_the_moment,0,0
o,separated,y,AUS,20,exercise,0,0
o,separated,y,AUS,20,nature,0,0
o,separated,y,AUS,30,affection,0,0
o,separated,y,AUS,30,leisure,0,0
o,separated,y,AUS,30,bonding,0,0
o,separated,y,AUS,30,achievement,0,0
o,separated,y,AUS,30,enjoy_the_moment,0,0
o,separated,y,AUS,30,exercise,0,0
o,separated,y,AUS,30,nature,0,0
o,separated,y,AUS,40,affection,0,0
o,separated,y,AUS,40,leisure,0,0
o,separated,y,AUS,40,bonding,0,0
o,separated,y,AUS,40,achievement,0,0
o,separated,y,AUS,40,enjoy_the_moment,0,0
o,separated,y,AUS,40,exercise,0,0
o,separated,y,AUS,40,nature,0,0
o,separated,y,AUS,50,affection,0,0
o,separated,y,AUS,50,leisure,0,0
o,separated,y,AUS,50,bonding,0,0
o,separated,y,AUS,50,achievement,0,0
o,separated,y,AUS,50,enjoy_the_moment,0,0
o,separated,y,AUS,50,exercise,0,0
o,separated,y,AUS,50,nature,0,0
o,separated,y,AUS,60,affection,0,0
o,separated,y,AUS,60,leisure,0,0
o,separated,y,AUS,60,bonding,0,0
o,separated,y,AUS,60,achievement,0,0
o,separated,y,AUS,60,enjoy_the_moment,0,0
o,separated,y,AUS,60,exercise,0,0
o,separated,y,AUS,60,nature,0,0
o,separated,y,AUS,70,affection,0,0
o,separated,y,AUS,70,leisure,0,0
o,separated,y,AUS,70,bonding,0,0
o,separated,y,AUS,70,achievement,0,0
o,separated,y,AUS,70,enjoy_the_moment,0,0
o,separated,y,AUS,70,exercise,0,0
o,separated,y,AUS,70,nature,0,0
o,separated,y,AUS,80,affection,0,0
o,separated,y,AUS,80,leisure,0,0
o,separated,y,AUS,80,bonding,0,0
o,separated,y,AUS,80,achievement,0,0
o,separated,y,AUS,80,enjoy_the_moment,0,0
o,separated,y,AUS,80,exercise,0,0
o,separated,y,AUS,80,nature,0,0
o,separated,y,AUS,90,affection,0,0
o,separated,y,AUS,90,leisure,0,0
o,separated,y,AUS,90,bonding,0,0
o,separated,y,AUS,90,achievement,0,0
o,separated,y,AUS,90,enjoy_the_moment,0,0
o,separated,y,AUS,90,exercise,0,0
o,separated,y,AUS,90,nature,0,0
o,separated,y,BRA,0,affection,0,0
o,separated,y,BRA,0,leisure,0,0
o,separated,y,BRA,0,bonding,0,0
o,separated,y,BRA,0,achievement,0,0
o,separated,y,BRA,0,enjoy_the_moment,0,0
o,separated,y,BRA,0,exercise,0,0
o,separated,y,BRA,0,nature,0,0
o,separated,y,BRA,10,affection,0,0
o,separated,y,BRA,10,leisure,0,0
o,separated,y,BRA,10,bonding,0,0
o,separated,y,BRA,10,achievement,0,0
o,separated,y,BRA,10,enjoy_the_moment,0,0
o,separated,y,BRA,10,exercise,0,0
o,separated,y,BRA,10,nature,0,0
o,separated,y,BRA,20,affection,0,0
o,separated,y,BRA,20,leisure,0,0
o,separated,y,BRA,20,bonding,0,0
o,separated,y,BRA,20,achievement,0,0
o,separated,y,BRA,20,enjoy_the_moment,0,0
o,separated,y,BRA,20,exercise,0,0
o,separated,y,BRA,20,nature,0,0
o,separated,y,BRA,30,affection,0,0
o,separated,y,BRA,30,leisure,0,0
o,separated,y,BRA,30,bonding,0,0
o,separated,y,BRA,30,achievement,0,0
o,separated,y,BRA,30,enjoy_the_moment,0,0
o,separated,y,BRA,30,exercise,0,0
o,separated,y,BRA,30,nature,0,0
o,separated,y,BRA,40,affection,0,0
o,separated,y,BRA,40,leisure,0,0
o,separated,y,BRA,40,bonding,0,0
o,separated,y,BRA,40,achievement,0,0
o,separated,y,BRA,40,enjoy_the_moment,0,0
o,separated,y,BRA,40,exercise,0,0
o,separated,y,BRA,40,nature,0,0
o,separated,y,BRA,50,affection,0,0
o,separated,y,BRA,50,leisure,0,0
o,separated,y,BRA,50,bonding,0,0
o,separated,y,BRA,50,achievement,0,0
o,separated,y,BRA,50,enjoy_the_moment,0,0
o,separated,y,BRA,50,exercise,0,0
o,separated,y,BRA,50,nature,0,0
o,separated,y,BRA,60,affection,0,0
o,separated,y,BRA,60,leisure,0,0
o,separated,y,BRA,60,bonding,0,0
o,separated,y,BRA,60,achievement,0,0
o,separated,y,BRA,60,enjoy_the_moment,0,0
o,separated,y,BRA,60,exercise,0,0
o,separated,y,BRA,60,nature,0,0
o,separated,y,BRA,70,affection,0,0
o,separated,y,BRA,70,leisure,0,0
o,separated,y,BRA,70,bonding,0,0
o,separated,y,BRA,70,achievement,0,0
o,separated,y,BRA,70,enjoy_the_moment,0,0
o,separated,y,BRA,70,exercise,0,0
o,separated,y,BRA,70,nature,0,0
o,separated,y,BRA,80,affection,0,0
o,separated,y,BRA,80,leisure,0,0
o,separated,y,BRA,80,bonding,0,0
o,separated,y,BRA,80,achievement,0,0
o,separated,y,BRA,80,enjoy_the_moment,0,0
o,separated,y,BRA,80,exercise,0,0
o,separated,y,BRA,80,nature,0,0
o,separated,y,BRA,90,affection,0,0
o,separated,y,BRA,90,leisure,0,0
o,separated,y,BRA,90,bonding,0,0
o,separated,y,BRA,90,achievement,0,0
o,separated,y,BRA,90,enjoy_the_moment,0,0
o,separated,y,BRA,90,exercise,0,0
o,separated,y,BRA,90,nature,0,0
o,separated,y,NGA,0,affection,0,0
o,separated,y,NGA,0,leisure,0,0
o,separated,y,NGA,0,bonding,0,0
o,separated,y,NGA,0,achievement,0,0
o,separated,y,NGA,0,enjoy_the_moment,0,0
o,separated,y,NGA,0,exercise,0,0
o,separated,y,NGA,0,nature,0,0
o,separated,y,NGA,10,affection,0,0
o,separated,y,NGA,10,leisure,0,0
o,separated,y,NGA,10,bonding,0,0
o,separated,y,NGA,10,achievement,0,0
o,separated,y,NGA,10,enjoy_the_moment,0,0
o,separated,y,NGA,10,exercise,0,0
o,separated,y,NGA,10,nature,0,0
o,separated,y,NGA,20,affection,0,0
o,separated,y,NGA,20,leisure,0,0
o,separated,y,NGA,20,bonding,0,0
o,separated,y,NGA,20,achievement,0,0
o,separated,y,NGA,20,enjoy_the_moment,0,0
o,separated,y,NGA,20,exercise,0,0
o,separated,y,NGA,20,nature,0,0
o,separated,y,NGA,30,affection,0,0
o,separated,y,NGA,30,leisure,0,0
o,separated,y,NGA,30,bonding,0,0
o,separated,y,NGA,30,achievement,0,0
o,separated,y,NGA,30,enjoy_the_moment,0,0
o,separated,y,NGA,30,exercise,0,0
o,separated,y,NGA,30,nature,0,0
o,separated,y,NGA,40,affection,0,0
